therapist_consistency_id,therapist_id,therapist_name,outlet_id,outlet_name,market_context,period_type,period_start,period_end,rolling_window_weeks,therapist_role,employment_type,active_flag,hours_available,hours_sold,utilization_percent,revenue_eur,yield_eur_per_sold_hour,revpath_proxy_eur_per_available_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_impact_rate_percent,complaint_rate_percent,service_recovery_rate_percent,schedule_adherence_percent,attendance_reliability_percent,performance_level_score,utilization_stability_score,yield_stability_score,guest_quality_stability_score,commercial_consistency_score,attendance_consistency_score,variance_penalty_score,market_fairness_modifier_score,therapist_consistency_score_0_100,therapist_consistency_band,consistency_primary_gap,consistency_secondary_gap,consistency_variance_flag,coach_priority_flag,burnout_risk_flag,score_confidence_level,observed_weeks_count,observed_months_count,minimum_sample_rule_applied,data_coverage_flag,source_dependency_status,qa_status,audit_note,status,month_id,avg_schedule_stability_score_0_100,avg_workload_density_ratio,productive_utilization_ratio,idle_hour_ratio,overtime_hour_ratio,coverage_gap_day_ratio,burnout_exposure_day_ratio,burnout_risk_score_0_100,burnout_band,integrity_band,coaching_priority_band,managerial_story,therapist_name_perf,upsell_score_0_100,total_commercial_score_0_100,bonus_reward_eligibility_flag,commercial_reward_reason,top3_therapist_flag,bottom3_therapist_flag,refresh_training_required_flag,refresh_training_reason,coaching_action_recommendation
TCS_00546,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2017-06-01,2017-06-30,12,therapist,full_time,yes,142.34,71.46,50.2,4023.91,56.31,28.27,59.13,39.98,27.45,8.48,3.61,1.48,12.69,82.6,92.95,47.393,92.36,95.79,97.04,33.715,87.775,5.036000000000004,0,70.04,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2017-06,79.3287,0.842232,0.8422318082172405,0.1293699569056747,0.0279335116124661,0.0,0.0,38.1515128627451,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,37.72466598030376,52.26656628916707,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00547,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2017-07-01,2017-07-31,12,therapist,full_time,yes,156.55,99.52,63.57,5811.97,58.4,37.13,61.32,39.99,16.15,15.32,2.86,3.7,34.01,87.16,96.7,51.1105,94.27,97.88,92.6,28.07,91.93,3.879999999999998,0,71.79,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2017-07,65.3359,0.998725,0.9987244987561104,0.0010459114818203,0.0154780087030368,1.0,1.0,48.83363709803921,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,42.4435328871694,55.64944308794317,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00548,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2017-08-01,2017-08-31,12,therapist,full_time,yes,158.66,92.18,58.1,5411.89,58.71,34.11,61.65,45.18,27.98,10.8,4.36,2.94,24.15,84.51,85.46,51.8575,99.74,98.19,94.12,36.58,84.985,1.4159999999999973,0,73.37,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2017-08,62.7645,0.988852,0.9888520819745288,0.0091412888583944,0.0173554300592881,1.0,1.0,49.03269921568627,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,39.496702596839775,54.73968642826188,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00549,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2017-09-01,2017-09-30,12,therapist,full_time,yes,152.0,86.78,57.09,4975.1,57.33,32.73,60.2,40.47,20.72,16.12,3.26,3.83,33.73,87.1,90.42,49.2255,99.25,96.81,92.34,30.595,88.75999999999999,2.341999999999999,0,71.78,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2017-09,81.0502,0.707915,0.7079146456266406,0.2395099749555836,0.0,0.0,0.0,28.930799529411765,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,46.61831799457135,57.941074897014246,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00550,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2017-10-01,2017-10-31,12,therapist,full_time,yes,140.4,87.28,62.17,5176.58,59.31,36.87,62.28,53.07,21.06,15.58,3.91,3.91,32.89,91.79,95.44,53.6375,95.67,98.79,92.18,37.065,93.615,2.9980000000000024,0,74.31,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2017-10,91.3921,0.659058,0.6590577015287149,0.2795727354122369,0.0,0.0,0.0,26.54019505882353,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist F,52.86137970935994,62.51325884014797,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00551,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2017-11-01,2017-11-30,12,therapist,full_time,yes,158.62,78.55,49.52,4266.05,54.31,26.89,57.03,48.97,23.47,9.53,3.89,3.81,34.15,81.51,91.83,47.2065,91.68,93.79,92.38,36.22,86.67,6.574000000000002,0,68.89,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2017-11,77.4937,0.706542,0.706541830784356,0.2406355818754577,0.0,0.0,0.0,29.325273647058825,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,39.15792019782814,52.53735610880548,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00552,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2017-12-01,2017-12-31,12,therapist,full_time,yes,147.08,94.57,64.3,5500.19,58.16,37.4,61.07,54.3,23.71,17.89,5.29,3.29,28.53,88.31,88.77,54.5625,93.54,97.64,93.42,39.005,88.53999999999999,4.186000000000004,0,73.46,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2017-12,81.6818,0.770544,0.77054445724566,0.1881534684060198,0.0,0.0,0.0,28.32863105882353,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,51.454109685024925,61.356760326763705,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00553,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2018-01-01,2018-01-31,12,therapist,full_time,yes,153.1,81.94,53.52,4633.71,56.55,30.27,59.38,49.16,25.91,15.63,2.47,1.26,10.05,83.93,84.35,49.785,95.68,96.03,97.48,37.535,84.14,3.567999999999997,0,71.59,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-01,70.635,0.613855,0.6138554225893402,0.3166385724535831,0.0,0.0,0.0,25.96744705882353,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist F,44.99372898647661,56.96205094256214,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00554,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2018-02-01,2018-02-28,12,therapist,full_time,yes,157.18,98.74,62.82,5559.06,56.3,35.37,59.12,49.26,24.18,17.53,5.65,1.39,12.12,80.92,87.23,52.70799999999999,95.02,95.78,97.22,36.72,84.075,3.957999999999996,0,72.28,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-02,86.5692,0.711367,0.711366884913316,0.2366791475505133,0.0,0.0,0.0,30.34974305882353,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,47.17190877106679,58.47054982408674,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00555,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2018-03-01,2018-03-31,12,therapist,full_time,yes,155.05,82.09,52.94,4881.07,59.46,31.48,62.43,47.06,27.98,8.0,2.44,3.59,27.28,84.83,84.33,50.596,95.1,98.94,92.82,37.52,84.58,3.1020000000000034,0,71.92,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-03,91.8207,0.636103,0.636102641193632,0.2983959822035611,0.0,0.0,0.0,25.9486454117647,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist F,47.982787571934345,58.754533164563895,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00556,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2018-04-01,2018-04-30,12,therapist,full_time,yes,155.98,75.98,48.71,4205.49,55.35,26.96,58.12,54.83,27.36,12.15,5.88,3.65,29.52,90.03,89.41,48.7495,90.87,94.83,92.7,41.095,89.72,6.449999999999999,0,70.46,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-04,78.4409,0.913623,0.9136230601442462,0.0708290770547472,0.0,1.0,0.0,34.08410376470588,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,38.161376630982176,52.6957571470402,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00557,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2018-05-01,2018-05-31,12,therapist,full_time,yes,144.38,84.77,58.71,4771.7,56.29,33.05,59.1,40.72,15.87,15.88,4.7,2.47,22.06,86.59,95.65,48.7385,99.13,95.77,95.06,28.295,91.12,2.534000000000004,0,71.79,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-05,91.3887,0.765509,0.7655088462010822,0.1922827148600206,0.0,0.0,0.0,29.04533247058824,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,46.23136761468867,57.73275218807878,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00558,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2018-06-01,2018-06-30,12,therapist,full_time,yes,159.82,98.71,61.76,5638.32,57.12,35.28,59.98,51.61,20.38,14.47,3.03,1.35,11.75,86.96,86.72,52.4065,96.08,96.6,97.3,35.995,86.84,3.1979999999999973,0,72.96,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-06,86.9808,0.739195,0.739194771194843,0.2138603452743687,0.0,0.0,0.0,26.955127529411765,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,49.5105418793101,60.06279803362056,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00559,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2018-07-01,2018-07-31,12,therapist,full_time,yes,158.75,76.62,48.26,4211.04,54.96,26.53,57.71,47.2,23.66,9.71,2.23,1.35,11.03,88.3,94.64,46.75599999999999,90.42,94.44,97.3,35.43,91.47,6.326000000000006,0,69.82,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-07,83.0502,0.822904,0.8229047183307343,0.1452181372074139,0.0,0.0,0.0,29.39642305882353,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,39.634160221013495,53.21778812155742,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00560,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2018-08-01,2018-08-31,12,therapist,full_time,yes,153.92,76.97,50.01,4251.05,55.23,27.62,57.99,48.71,27.39,10.87,3.95,1.46,12.57,86.4,95.67,48.249,92.17,94.71,97.08,38.05,91.035,5.540000000000008,0,70.98,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-08,47.719,1.06,1.0834512221729553,0.0,0.0887714114225033,1.0,1.0,61.194786666666666,guarded,healthy,watchlist,schedule instability is weakening service consistency and operational reliability,Therapist F,26.655133681455297,46.60132352480042,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00561,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2018-09-01,2018-09-30,12,therapist,full_time,yes,158.31,101.64,64.2,5935.78,58.4,37.49,61.32,45.6,20.35,11.52,4.41,2.49,22.24,91.83,94.65,52.8025,93.64,97.88,95.02,32.975,93.24,3.8900000000000015,0,73.22,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-09,92.0478,0.796771,0.7967708985779004,0.1666479180339776,0.0,0.0,0.0,27.701816941176475,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,52.30176050744048,61.71496827909226,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00562,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2018-10-01,2018-10-31,12,therapist,full_time,yes,159.99,100.94,63.09,5898.93,58.44,36.87,61.36,50.74,21.91,9.83,2.49,2.97,26.12,87.77,86.07,53.43299999999999,94.75,97.92,94.06,36.325,86.91999999999999,3.526000000000005,0,72.97,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2018-10,87.3845,0.787092,0.78709212580374,0.1745844187233128,0.0,0.0,0.0,30.033671764705883,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist F,50.18687217132528,60.43927969422891,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
