manager_action_queue_id,source_record_id,queue_source,action_scope,action_priority,action_title,action_note,owner,outlet_id,outlet_or_entity_name,period_label
MAQ_01830,CRL_01607,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2021-05-01 to 2021-05-31
MAQ_01831,CRL_01608,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | scrub,2021-05-01 to 2021-05-31
MAQ_01832,CRL_01609,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2021-05-01 to 2021-05-31
MAQ_01833,CRL_01610,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | wrap,2021-05-01 to 2021-05-31
MAQ_01834,MSL_00162,management_kpi_signal_layer,outlet_period,medium,Commercial Growth,push pricing discipline and upsell | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema,2021-06-01 to 2021-06-30
MAQ_01835,CRL_01611,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2021-06-01 to 2021-06-30
MAQ_01836,CRL_01612,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2021-06-01 to 2021-06-30
MAQ_01837,CRL_01613,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2021-06-01 to 2021-06-30
MAQ_01838,CRL_01614,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | facial,2021-06-01 to 2021-06-30
MAQ_01839,CRL_01615,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2021-06-01 to 2021-06-30
MAQ_01840,CRL_01616,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | massage,2021-06-01 to 2021-06-30
MAQ_01841,CRL_01617,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2021-06-01 to 2021-06-30
MAQ_01842,CRL_01618,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | scrub,2021-06-01 to 2021-06-30
MAQ_01843,CRL_01619,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2021-06-01 to 2021-06-30
MAQ_01844,CRL_01620,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | wrap,2021-06-01 to 2021-06-30
MAQ_01845,MSL_00163,management_kpi_signal_layer,outlet_period,medium,Team Sustainability,rebalance roster and protect therapist recovery | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema,2021-07-01 to 2021-07-31
MAQ_01846,CRL_01621,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2021-07-01 to 2021-07-31
MAQ_01847,CRL_01622,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2021-07-01 to 2021-07-31
MAQ_01848,CRL_01623,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2021-07-01 to 2021-07-31
MAQ_01849,CRL_01624,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | facial,2021-07-01 to 2021-07-31
MAQ_01850,CRL_01625,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2021-07-01 to 2021-07-31
MAQ_01851,CRL_01626,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | massage,2021-07-01 to 2021-07-31
MAQ_01852,CRL_01627,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2021-07-01 to 2021-07-31
MAQ_01853,CRL_01628,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | scrub,2021-07-01 to 2021-07-31
MAQ_01854,CRL_01629,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2021-07-01 to 2021-07-31
MAQ_01855,CRL_01630,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | wrap,2021-07-01 to 2021-07-31
MAQ_01856,MSL_00164,management_kpi_signal_layer,outlet_period,medium,Commercial Growth,push pricing discipline and upsell | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema,2021-08-01 to 2021-08-31
MAQ_01857,CRL_01631,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2021-08-01 to 2021-08-31
MAQ_01858,CRL_01632,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2021-08-01 to 2021-08-31
MAQ_01859,CRL_01633,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2021-08-01 to 2021-08-31
MAQ_01860,CRL_01634,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | facial,2021-08-01 to 2021-08-31
MAQ_01861,CRL_01635,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2021-08-01 to 2021-08-31
MAQ_01862,CRL_01636,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | massage,2021-08-01 to 2021-08-31
MAQ_01863,CRL_01637,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2021-08-01 to 2021-08-31
MAQ_01864,CRL_01638,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | scrub,2021-08-01 to 2021-08-31
MAQ_01865,CRL_01639,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2021-08-01 to 2021-08-31
MAQ_01866,CRL_01640,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | wrap,2021-08-01 to 2021-08-31
MAQ_01867,MSL_00165,management_kpi_signal_layer,outlet_period,medium,Commercial Growth,push pricing discipline and upsell | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema,2021-09-01 to 2021-09-30
MAQ_01868,CRL_01641,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2021-09-01 to 2021-09-30
MAQ_01869,CRL_01642,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2021-09-01 to 2021-09-30
MAQ_01870,CRL_01643,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2021-09-01 to 2021-09-30
MAQ_01871,CRL_01644,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | facial,2021-09-01 to 2021-09-30
MAQ_01872,CRL_01645,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2021-09-01 to 2021-09-30
MAQ_01873,CRL_01646,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | massage,2021-09-01 to 2021-09-30
MAQ_01874,CRL_01647,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2021-09-01 to 2021-09-30
MAQ_01875,CRL_01648,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | scrub,2021-09-01 to 2021-09-30
MAQ_01876,CRL_01649,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2021-09-01 to 2021-09-30
