treatment_health_id,outlet_id,outlet_name,market_context,period_type,period_start,period_end,rolling_window_weeks,treatment_category,treatment_variant,session_duration_min,treatment_key,pricing_position,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,benchmark_methodology_status,launch_recommendation_flag,external_demand_proxy_index,external_stress_flag,bookings_count,guest_count,sold_hours,hours_available,utilization_percent,revenue_eur,revpath_eur_per_available_hour,yield_eur_per_sold_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,service_recovery_rate_percent,demand_strength_score,yield_quality_score,utilization_contribution_score,retention_quality_score,risk_penalty_score,market_fit_score,treatment_health_score_0_100,treatment_health_band,treatment_health_primary_driver,treatment_health_secondary_driver,treatment_health_risk_flag,treatment_health_action_hint,score_confidence_level,sample_size_observations,minimum_sample_rule_applied,data_coverage_flag,source_dependency_status,qa_status,audit_note,status
THS_00001,MLT_OUTLET_001,Valletta,Malta,monthly,2017-01-01,2017-01-31,12,aromatherapy,standard,60,aromatherapy|standard|60,premium_core,64.0,76.0,76.0,below_market_median,launch_with_upside_room,0.883,yes,45,45,45.0,73.0,61.64,2672.1,36.6,59.38,59.38,50.78,17.87,10.4,10.75,4.2,1.16,10.73,100.0,59.38,61.64,42.5525,4.7170000000000005,78.4,71.19,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,45,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02612,MLT_OUTLET_003,St Julians,Malta,monthly,2020-10-01,2020-10-31,12,body_treatment,standard,60,body_treatment|standard|60,premium_core,69.0,77.5,77.5,below_market_median,launch,0.485,yes,22,22,22.0,50.0,44.0,1442.76,28.86,65.58,65.58,37.4,11.76,11.43,15.21,7.33,1.69,13.48,100.0,65.58,44.0,30.99,7.1,84.7,68.21,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,22,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02613,MLT_OUTLET_003,St Julians,Malta,monthly,2020-10-01,2020-10-31,12,deep_tissue,standard,60,deep_tissue|standard|60,premium_core,78.0,80.0,80.0,in_line_with_market_median,launch,0.485,yes,24,24,24.0,52.0,46.15,1806.0,34.73,75.25,75.25,35.05,18.3,6.03,12.85,4.89,2.53,22.6,100.0,75.25,46.15,30.862499999999997,5.827999999999999,96.4,72.41,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,24,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02614,MLT_OUTLET_003,St Julians,Malta,monthly,2020-10-01,2020-10-31,12,facial,basic,60,facial|basic|60,premium_core,94.0,100.0,100.0,in_line_with_market_median,launch,0.485,yes,20,20,20.0,48.0,41.67,1926.4,40.13,96.32,96.32,37.14,14.34,5.78,19.48,7.14,2.99,28.34,100.0,96.32,41.67,31.44,8.584000000000001,89.2,75.67,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,20,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02615,MLT_OUTLET_003,St Julians,Malta,monthly,2020-10-01,2020-10-31,12,hot_stone,standard,75,hot_stone|standard|75,premium_core,95.0,90.0,90.0,in_line_with_market_median,launch,0.485,yes,9,9,11.25,39.25,28.66,828.45,21.11,73.64,92.05,36.61,16.9,10.04,12.13,5.99,2.56,20.37,66.5,73.64,28.66,31.682499999999997,5.948,91.0,60.98,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,low,9,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02616,MLT_OUTLET_003,St Julians,Malta,monthly,2020-10-01,2020-10-31,12,massage,standard,60,massage|standard|60,accessible_premium,58.0,85.0,85.0,below_market_median,launch_with_upside_room,0.485,yes,22,22,22.0,50.0,44.0,1217.48,24.35,55.34,55.34,32.51,19.22,11.21,17.57,4.95,2.13,16.17,100.0,55.34,44.0,29.1875,7.182,51.4,61.47,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,22,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02617,MLT_OUTLET_003,St Julians,Malta,monthly,2020-10-01,2020-10-31,12,reflexology,standard,45,reflexology|standard|45,traffic_builder,34.0,75.0,75.0,below_market_median,launch_as_entry_price,0.485,yes,22,22,16.5,44.5,37.08,670.12,15.06,40.61,30.46,36.18,16.34,10.02,14.27,6.52,1.05,8.12,100.0,40.61,37.08,31.22,6.446999999999999,26.200000000000003,54.04,watchlist,commercial_performance,market_misalignment,risk_normal,maintain and monitor,medium,22,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02618,MLT_OUTLET_003,St Julians,Malta,monthly,2020-10-01,2020-10-31,12,scrub,standard,45,scrub|standard|45,premium_core,52.0,50.0,50.0,in_line_with_market_median,launch,0.485,yes,22,22,16.5,44.5,37.08,1048.08,23.55,63.52,47.64,36.97,18.15,10.27,13.24,4.3,3.29,29.04,100.0,63.52,37.08,32.265,5.92,96.4,68.18,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,22,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02619,MLT_OUTLET_003,St Julians,Malta,monthly,2020-10-01,2020-10-31,12,swedish,standard,60,swedish|standard|60,premium_core,64.0,69.5,69.5,in_line_with_market_median,launch,0.485,yes,22,22,22.0,50.0,44.0,1324.4,26.49,60.2,60.2,30.56,12.14,7.02,14.17,7.97,3.73,35.36,100.0,60.2,44.0,25.955,7.388,90.1,66.74,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,22,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02620,MLT_OUTLET_003,St Julians,Malta,monthly,2020-10-01,2020-10-31,12,wrap,standard,60,wrap|standard|60,premium_core,82.0,72.0,72.0,exact_only_locked,review_before_launch,0.485,yes,17,17,17.0,45.0,37.78,1316.65,29.26,77.45,77.45,41.59,16.96,11.61,17.03,6.08,1.89,15.41,94.5,77.45,37.78,35.432500000000005,7.311,82.0,69.1,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,17,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02621,MLT_OUTLET_003,St Julians,Malta,monthly,2020-11-01,2020-11-30,12,aromatherapy,standard,60,aromatherapy|standard|60,premium_core,64.0,76.0,76.0,below_market_median,launch_with_upside_room,0.461,yes,22,22,22.0,50.0,44.0,1308.78,26.18,59.49,59.49,35.1,19.26,7.36,13.2,7.78,3.0,25.44,100.0,59.49,44.0,31.140000000000004,6.894,78.4,66.04,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,22,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02622,MLT_OUTLET_003,St Julians,Malta,monthly,2020-11-01,2020-11-30,12,body_treatment,standard,60,body_treatment|standard|60,premium_core,69.0,77.5,77.5,below_market_median,launch,0.461,yes,21,21,21.0,49.0,42.86,1352.82,27.61,64.42,64.42,37.69,12.51,11.37,16.03,7.87,1.82,15.03,100.0,64.42,42.86,31.395,7.534,84.7,67.76,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,21,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02623,MLT_OUTLET_003,St Julians,Malta,monthly,2020-11-01,2020-11-30,12,deep_tissue,standard,60,deep_tissue|standard|60,premium_core,78.0,80.0,80.0,in_line_with_market_median,launch,0.461,yes,23,23,23.0,51.0,45.1,1645.88,32.27,71.56,71.56,31.62,19.2,10.64,19.2,5.14,1.4,12.61,100.0,71.56,45.1,28.515,7.582,96.4,70.82,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,23,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02624,MLT_OUTLET_003,St Julians,Malta,monthly,2020-11-01,2020-11-30,12,facial,basic,60,facial|basic|60,premium_core,94.0,100.0,100.0,in_line_with_market_median,launch,0.461,yes,19,19,19.0,47.0,40.43,1836.73,39.08,96.67,96.67,35.66,16.69,8.45,12.63,7.3,2.95,22.36,100.0,96.67,40.43,30.917499999999997,6.569,89.2,75.6,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,19,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02625,MLT_OUTLET_003,St Julians,Malta,monthly,2020-11-01,2020-11-30,12,hot_stone,standard,75,hot_stone|standard|75,premium_core,95.0,90.0,90.0,in_line_with_market_median,launch,0.461,yes,8,8,10.0,38.0,26.32,737.76,19.41,73.78,92.22,30.11,18.24,7.2,12.27,5.82,2.27,18.98,63.0,73.78,26.32,27.1425,5.880999999999999,91.0,59.1,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,low,8,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02626,MLT_OUTLET_003,St Julians,Malta,monthly,2020-11-01,2020-11-30,12,massage,standard,60,massage|standard|60,accessible_premium,58.0,85.0,85.0,below_market_median,launch_with_upside_room,0.461,yes,21,21,21.0,49.0,42.86,1148.7,23.44,54.7,54.7,29.03,11.92,8.86,15.85,7.16,3.65,27.93,100.0,54.7,42.86,24.7525,7.633000000000001,51.4,60.36,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,21,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02627,MLT_OUTLET_003,St Julians,Malta,monthly,2020-11-01,2020-11-30,12,reflexology,standard,45,reflexology|standard|45,traffic_builder,34.0,75.0,75.0,below_market_median,launch_as_entry_price,0.461,yes,21,21,15.75,43.75,36.0,639.45,14.62,40.6,30.45,33.59,18.26,5.5,13.25,6.56,1.55,12.55,100.0,40.6,36.0,29.757500000000004,6.253,26.200000000000003,53.63,watchlist,commercial_performance,market_misalignment,risk_normal,maintain and monitor,medium,21,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02628,MLT_OUTLET_003,St Julians,Malta,monthly,2020-11-01,2020-11-30,12,scrub,standard,45,scrub|standard|45,premium_core,52.0,50.0,50.0,in_line_with_market_median,launch,0.461,yes,21,21,15.75,43.75,36.0,1019.55,23.3,64.73,48.55,41.21,13.41,9.99,17.48,4.5,2.47,19.61,100.0,64.73,36.0,34.26,7.087999999999999,96.4,68.5,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,21,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02629,MLT_OUTLET_003,St Julians,Malta,monthly,2020-11-01,2020-11-30,12,swedish,standard,60,swedish|standard|60,premium_core,64.0,69.5,69.5,in_line_with_market_median,launch,0.461,yes,21,21,21.0,49.0,42.86,1273.86,26.0,60.66,60.66,36.24,12.58,9.83,18.55,5.58,1.87,17.14,100.0,60.66,42.86,30.325,7.613,90.1,67.33,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,21,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02630,MLT_OUTLET_003,St Julians,Malta,monthly,2020-11-01,2020-11-30,12,wrap,standard,60,wrap|standard|60,premium_core,82.0,72.0,72.0,exact_only_locked,review_before_launch,0.461,yes,16,16,16.0,44.0,36.36,1189.92,27.04,74.37,74.37,30.67,15.08,6.43,12.12,5.07,3.14,25.04,91.0,74.37,36.36,26.7725,5.785,82.0,66.07,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,16,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02631,MLT_OUTLET_003,St Julians,Malta,monthly,2020-12-01,2020-12-31,12,aromatherapy,standard,60,aromatherapy|standard|60,premium_core,64.0,76.0,76.0,below_market_median,launch_with_upside_room,0.528,yes,25,25,25.0,53.0,47.17,1472.0,27.77,58.88,58.88,42.0,18.7,10.32,16.63,7.94,2.08,18.75,100.0,58.88,47.17,36.175,7.787000000000001,78.4,67.19,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,25,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02632,MLT_OUTLET_003,St Julians,Malta,monthly,2020-12-01,2020-12-31,12,body_treatment,standard,60,body_treatment|standard|60,premium_core,69.0,77.5,77.5,below_market_median,launch,0.528,yes,24,24,24.0,52.0,46.15,1581.6,30.42,65.9,65.9,31.05,15.58,8.27,12.19,6.15,2.61,22.47,100.0,65.9,46.15,27.1825,6.024,84.7,68.15,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,24,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02633,MLT_OUTLET_003,St Julians,Malta,monthly,2020-12-01,2020-12-31,12,deep_tissue,standard,60,deep_tissue|standard|60,premium_core,78.0,80.0,80.0,in_line_with_market_median,launch,0.528,yes,27,27,27.0,55.0,49.09,2052.0,37.31,76.0,76.0,32.48,14.38,8.29,16.42,7.38,1.78,14.71,100.0,76.0,49.09,27.955,7.496,96.4,72.52,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,27,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02634,MLT_OUTLET_003,St Julians,Malta,monthly,2020-12-01,2020-12-31,12,facial,basic,60,facial|basic|60,premium_core,94.0,100.0,100.0,in_line_with_market_median,launch,0.528,yes,22,22,22.0,50.0,44.0,2080.98,41.62,94.59,94.59,32.93,13.16,9.28,16.64,6.55,1.37,10.98,100.0,94.59,44.0,27.987499999999997,7.231,89.2,75.23,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,22,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02635,MLT_OUTLET_003,St Julians,Malta,monthly,2020-12-01,2020-12-31,12,hot_stone,standard,75,hot_stone|standard|75,premium_core,95.0,90.0,90.0,in_line_with_market_median,launch,0.528,yes,10,10,12.5,40.5,30.86,876.3,21.64,70.1,87.63,28.27,12.45,9.58,12.58,4.97,1.17,9.81,70.0,70.1,30.86,24.315,5.499,91.0,60.15,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,10,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02636,MLT_OUTLET_003,St Julians,Malta,monthly,2020-12-01,2020-12-31,12,massage,standard,60,massage|standard|60,accessible_premium,58.0,85.0,85.0,below_market_median,launch_with_upside_room,0.528,yes,24,24,24.0,52.0,46.15,1325.52,25.49,55.23,55.23,40.95,13.3,5.51,18.33,5.22,3.78,34.96,100.0,55.23,46.15,34.0375,7.821,51.4,62.55,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,24,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02637,MLT_OUTLET_003,St Julians,Malta,monthly,2020-12-01,2020-12-31,12,reflexology,standard,45,reflexology|standard|45,traffic_builder,34.0,75.0,75.0,below_market_median,launch_as_entry_price,0.528,yes,24,24,18.0,46.0,39.13,753.36,16.38,41.85,31.39,30.72,12.0,8.29,17.33,6.68,3.55,26.71,100.0,41.85,39.13,26.04,7.912999999999999,26.200000000000003,53.76,watchlist,commercial_performance,market_misalignment,risk_normal,maintain and monitor,medium,24,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02638,MLT_OUTLET_003,St Julians,Malta,monthly,2020-12-01,2020-12-31,12,scrub,standard,45,scrub|standard|45,premium_core,52.0,50.0,50.0,in_line_with_market_median,launch,0.528,yes,24,24,18.0,46.0,39.13,1177.68,25.6,65.43,49.07,36.93,16.87,5.41,12.46,5.91,2.17,18.83,100.0,65.43,39.13,31.915,5.945,96.4,68.95,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,24,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02639,MLT_OUTLET_003,St Julians,Malta,monthly,2020-12-01,2020-12-31,12,swedish,standard,60,swedish|standard|60,premium_core,64.0,69.5,69.5,in_line_with_market_median,launch,0.528,yes,24,24,24.0,52.0,46.15,1377.84,26.5,57.41,57.41,35.3,11.62,8.75,13.08,6.65,3.56,26.78,100.0,57.41,46.15,29.38,6.631,90.1,67.07,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,24,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02640,MLT_OUTLET_003,St Julians,Malta,monthly,2020-12-01,2020-12-31,12,wrap,standard,60,wrap|standard|60,premium_core,82.0,72.0,72.0,exact_only_locked,review_before_launch,0.528,yes,18,18,18.0,46.0,39.13,1379.52,29.99,76.64,76.64,30.11,14.23,10.62,12.59,4.03,1.79,15.66,98.0,76.64,39.13,26.14,5.343999999999999,82.0,68.59,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,18,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02641,MLT_OUTLET_003,St Julians,Malta,monthly,2021-01-01,2021-01-31,12,aromatherapy,standard,60,aromatherapy|standard|60,premium_core,64.0,76.0,76.0,below_market_median,launch_with_upside_room,0.626,yes,30,30,30.0,58.0,51.72,1730.4,29.83,57.68,57.68,39.16,18.32,10.93,13.87,6.06,1.95,17.7,100.0,57.68,51.72,33.949999999999996,6.368999999999999,78.4,67.48,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,30,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02642,MLT_OUTLET_003,St Julians,Malta,monthly,2021-01-01,2021-01-31,12,body_treatment,standard,60,body_treatment|standard|60,premium_core,69.0,77.5,77.5,below_market_median,launch,0.626,yes,28,28,28.0,56.0,50.0,1751.68,31.28,62.56,62.56,28.19,14.4,9.53,17.91,7.79,2.96,23.28,100.0,62.56,50.0,24.742500000000003,8.302,84.7,67.47,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,28,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02643,MLT_OUTLET_003,St Julians,Malta,monthly,2021-01-01,2021-01-31,12,deep_tissue,standard,60,deep_tissue|standard|60,premium_core,78.0,80.0,80.0,in_line_with_market_median,launch,0.626,yes,32,32,32.0,60.0,53.33,2434.24,40.57,76.07,76.07,28.29,17.83,5.56,16.92,4.66,1.39,12.07,100.0,76.07,53.33,25.675,6.752,96.4,72.99,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,32,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02644,MLT_OUTLET_003,St Julians,Malta,monthly,2021-01-01,2021-01-31,12,facial,basic,60,facial|basic|60,premium_core,94.0,100.0,100.0,in_line_with_market_median,launch,0.626,yes,26,26,26.0,54.0,48.15,2460.38,45.56,94.63,94.63,38.83,19.74,6.9,17.5,5.57,2.97,27.78,100.0,94.63,48.15,34.0575,7.515000000000001,89.2,76.93,healthy,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,26,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02645,MLT_OUTLET_003,St Julians,Malta,monthly,2021-01-01,2021-01-31,12,hot_stone,standard,75,hot_stone|standard|75,premium_core,95.0,90.0,90.0,in_line_with_market_median,launch,0.626,yes,11,11,13.75,41.75,32.93,1009.03,24.17,73.38,91.73,35.49,15.63,9.9,17.45,4.9,3.79,28.69,73.5,73.38,32.93,30.525,7.462999999999999,91.0,62.92,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,11,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02646,MLT_OUTLET_003,St Julians,Malta,monthly,2021-01-01,2021-01-31,12,massage,standard,60,massage|standard|60,accessible_premium,58.0,85.0,85.0,below_market_median,launch_with_upside_room,0.626,yes,28,28,28.0,56.0,50.0,1456.84,26.01,52.03,52.03,29.91,16.22,7.27,12.62,6.97,2.28,18.09,100.0,52.03,50.0,26.4875,6.332999999999998,51.4,61.39,watchlist,commercial_performance,operating_signal,risk_normal,maintain and monitor,medium,28,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
THS_02647,MLT_OUTLET_003,St Julians,Malta,monthly,2021-01-01,2021-01-31,12,reflexology,standard,45,reflexology|standard|45,traffic_builder,34.0,75.0,75.0,below_market_median,launch_as_entry_price,0.626,yes,28,28,21.0,49.0,42.86,903.56,18.44,43.03,32.27,36.04,11.24,6.2,16.69,7.78,3.77,33.74,100.0,43.03,42.86,29.84,8.095,26.200000000000003,55.31,watchlist,commercial_performance,market_misalignment,risk_normal,maintain and monitor,medium,28,standard,partial,scaffold_with_reference_join,pending_qa,initial scaffold build; formula weights are provisional,scaffold_generated
